ID,Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate
9776,Nebraska,10-24-2020,63215,595,41008.0,21612.0,3267.92486383431,564275.0,,0.9412323024598590,29170.423199242400,
9777,Nevada,10-24-2020,94812,1743,2358.0,90715.0,3078.1557817201500,783707.0,,1.8341560140066700,25443.743758433000,
9778,New Hampshire,10-24-2020,10238,473,8819.0,946.0,752.9541203976440,574187.0,,4.6200429771439700,42228.60593170170,
9779,New Jersey,10-24-2020,227339,16281,36379.0,174679.0,2559.4926476465800,4339894.0,,7.1615516915267500,48860.63009235340,
9780,New Mexico,10-24-2020,41040,965,20655.0,19420.0,1957.2411484198300,1099484.0,,2.351364522417150,52435.55864593630,
9781,New York,10-24-2020,493832,33634,78960.0,381454.0,2538.5172411364700,13631293.0,,6.76707868262891,70070.93971124360,
9782,North Carolina,10-24-2020,258292,4144,218541.0,35607.0,2462.7186433670800,3809077.0,,1.6043857339755000,36318.139709788700,
9783,North Dakota,10-24-2020,36874,448,30116.0,6310.0,4838.713910416740,775786.0,,1.2149482019851400,101800.9033385740,
9784,Ohio,10-24-2020,195806,5206,157744.0,32856.0,1675.1161338340800,4149769.0,,2.6587540729089000,35501.18486453190,
9785,Oklahoma,10-24-2020,115685,1245,98700.0,15740.0,2923.574623114500,1532709.0,,1.0761982970998800,38734.40063118990,
9786,Oregon,10-24-2020,41739,653,5870.0,35216.0,989.6065117384040,821142.0,,1.564484055679340,19468.7814816334,
9787,Pennsylvania,10-24-2020,197370,8636,150245.0,38489.0,1541.713557166780,2407679.0,,4.375538329026700,18807.06974517790,
9788,Rhode Island,10-24-2020,30118,1177,2602.0,26339.0,2843.0346218144700,1034572.0,,3.9079620160701200,97660.00447439540,
9789,South Carolina,10-24-2020,169341,3793,86031.0,79517.0,3288.9960483336200,1679084.0,,2.239859218972370,32611.71624603740,
9790,South Dakota,10-24-2020,38141,366,27557.0,10218.0,4311.378734631080,243680.0,,0.95959728376288,27545.07669056670,
9791,Tennessee,10-24-2020,244087,3100,216744.0,24243.0,3574.1804206482400,3505140.0,,1.2700389615178200,51325.972950755100,
9792,Texas,10-24-2020,896219,17916,753611.0,116836.0,3063.7523998667300,7710195.0,,2.0166328591272500,26590.656100430300,
9793,Utah,10-24-2020,103117,568,75776.0,26773.0,3216.417682327720,1022809.0,,0.5508306098897370,31903.3811422358,
9794,Vermont,10-24-2020,2043,58,1728.0,257.0,327.40961779775000,184670.0,,2.838962310327950,29595.072990068700,
9795,Virginia,10-24-2020,172372,3578,19455.0,148762.0,2012.660272913690,2489017.0,,2.080434947115970,29160.6989569117,
9796,Washington,10-24-2020,102264,2296,,99968.0,1342.947300769690,2318931.0,,2.245169365563640,30452.574973804600,
9797,West Virginia,10-24-2020,21716,424,16578.0,4714.0,1211.7309573377600,715690.0,,1.9524774359919000,39934.78213561720,
9798,Wisconsin,10-24-2020,205139,1770,152928.0,39842.0,3341.214344379,1962769.0,,0.9098385936054280,33710.455112071700,
9799,Wyoming,10-24-2020,10805,68,7471.0,3266.0,1866.925611523970,124491.0,,0.6293382693197590,21509.989477485400,
9800,Alabama,10-25-2020,184723,2866,74439.0,107050.0,3759.903001824320,1302666.0,,1.5546093135526600,26567.751369772900,
9801,Alaska,10-25-2020,13008,68,6946.0,5994.0,1778.1544539297000,559969.0,,0.5227552275522760,76546.07713811180,
9802,Arizona,10-25-2020,238163,5874,39742.0,192547.0,3272.046433457980,1706407.0,,2.4663780688016200,23443.78823905370,
9803,Arkansas,10-25-2020,106115,1812,94528.0,9775.0,3516.2986065364100,1288000.0,,1.7075813975404000,42680.04151363050,
9804,California,10-25-2020,906596,17358,,889238.0,2294.46973914882,17787885.0,,1.91463452298488,45018.68953310980,
9805,Colorado,10-25-2020,95089,2223,7513.0,85330.0,1650.8136507733600,1818196.0,,2.338375444428080,31572.83126019320,
9806,Connecticut,10-25-2020,66052,4577,9800.0,51675.0,1852.6418770775000,2115744.0,,6.929388966269000,59342.880390835300,
9807,Delaware,10-25-2020,23961,681,12643.0,10637.0,2460.657818526870,339341.0,,2.8421184424690100,34848.38215419750,
9808,Florida,10-25-2020,778636,16429,,762207.0,3625.3167640520000,5952723.0,,2.1099717968344600,27715.783092045500,
9809,Georgia,10-25-2020,350923,7809,,343114.0,3305.1617139111800,3445032.0,,2.225274490415280,32446.969476491600,
9810,Hawaii,10-25-2020,14672,212,11346.0,3114.0,1036.251864575330,500456.0,,1.444929116684840,35346.13298377250,
9811,Idaho,10-25-2020,59344,573,27760.0,31011.0,3320.752183048740,368569.0,,0.965556753842006,20624.263806856500,
9812,Illinois,10-25-2020,378958,9775,,369183.0,2990.5567637042900,7273665.0,,2.579441521223990,57400.31365657710,
9813,Indiana,10-25-2020,162607,4130,113994.0,44483.0,2415.3551748687900,2711078.0,,2.539866057426800,40270.199172070900,
9814,Iowa,10-25-2020,116238,1635,87739.0,26864.0,3684.165486027250,863361.0,,1.4065968099932900,27364.242314750500,
9815,Kansas,10-25-2020,80229,975,2518.0,72342.0,2602.39713261255,616262.0,,1.2609475572438500,21153.298271315800,
9816,Kentucky,10-25-2020,96942,1407,17723.0,77812.0,2169.854418620160,1785186.0,,1.4513833013554500,39957.84830268460,
9817,Louisiana,10-25-2020,179842,5837,165282.0,8723.0,3868.573225658100,2697507.0,,3.245626716784730,58025.95253736780,
9818,Maine,10-25-2020,6199,146,5334.0,719.0,461.1623761728060,574389.0,,2.355218583642520,42730.53655227000,
9819,Maryland,10-25-2020,140279,4096,8064.0,128119.0,2320.317979118970,3266149.0,,2.919895351406840,54024.5100633841,
9820,Massachusetts,10-25-2020,150565,9864,122856.0,17845.0,2184.4749287740600,5668015.0,,6.551323348719820,82234.49449350980,
9821,Michigan,10-25-2020,175612,7522,114939.0,53151.0,1758.4311060026200,4579991.0,,4.283306379974030,45860.18403988360,
9822,Minnesota,10-25-2020,133802,2402,118485.0,12915.0,2372.530689945730,2660323.0,,1.7951899074752200,47171.92540222480,
9823,Mississippi,10-25-2020,115088,3255,97675.0,14158.0,3867.010690660990,844632.0,,2.8282705408035600,28380.030704107900,
9824,Missouri,10-25-2020,171796,2820,,168976.0,2799.1530002470100,2406847.0,,1.6414817574332300,39215.889783146900,
9825,Montana,10-25-2020,27880,297,17832.0,9751.0,2608.586628841540,465607.0,,1.0652797704447600,43564.425914455600,
9826,Nebraska,10-25-2020,63797,596,41364.0,21837.0,3298.0115880414100,567426.0,,0.9342132075175950,29333.315412260500,
9827,Nevada,10-25-2020,95703,1748,2358.0,91601.0,3107.082888009570,787869.0,,1.82230442096904,25578.86678466940,
9828,New Hampshire,10-25-2020,10328,473,8823.0,1032.0,759.5731740053580,579186.0,,4.579783113865220,42596.2575870902,
9829,New Jersey,10-25-2020,228468,16285,36477.0,175706.0,2572.203476845240,4385882.0,,7.127912880578460,49378.38528561090,
9830,New Mexico,10-25-2020,41863,967,20765.0,20131.0,1996.490891722690,1109095.0,,2.3099156773284300,52893.917434373500,
9831,New York,10-25-2020,495464,33642,79092.0,382950.0,2546.9064507007200,13752123.0,,6.745596047341480,70692.0599267147,
9832,North Carolina,10-25-2020,260099,4157,218541.0,37401.0,2479.9477197169700,3844453.0,,1.598237594146840,36655.43677949190,
9833,North Dakota,10-25-2020,37719,456,30757.0,6506.0,4949.597276861990,784157.0,,1.2089397916169600,102899.37039243500,
9834,Ohio,10-25-2020,198115,5206,158836.0,34073.0,1694.8695793517000,4199457.0,,2.6277667011584200,35926.26463970710,
9835,Oklahoma,10-25-2020,116736,1249,99541.0,15946.0,2950.1353434230400,1533760.0,,1.0699355811403500,38760.961351498400,
9836,Oregon,10-25-2020,42101,653,5870.0,35578.0,998.1893133687570,825250.0,,1.5510320419942500,19566.179683560200,
9837,Pennsylvania,10-25-2020,198713,8647,150245.0,39821.0,1552.2041145325200,2424265.0,,4.3515019148218800,18936.627738080400,
9838,Rhode Island,10-25-2020,30118,1177,2602.0,26339.0,2843.0346218144700,1034572.0,,3.9079620160701200,97660.00447439540,
9839,South Carolina,10-25-2020,170678,3802,86524.0,80352.0,3314.963697731120,1706414.0,,2.2275864493373500,33142.52840612240,
9840,South Dakota,10-25-2020,39203,375,28083.0,10745.0,4431.42498974181,245930.0,,0.9565594469810980,27799.411976818200,
9841,Tennessee,10-25-2020,247587,3131,218067.0,26389.0,3625.4311282740800,3546736.0,,1.2646059768889300,51935.06564629930,
9842,Texas,10-25-2020,899864,17956,755095.0,118956.0,3076.319702098380,7762242.0,,2.0128788371378700,26770.154009116000,
9843,Utah,10-25-2020,104882,572,77145.0,27165.0,3271.4714291328800,1031511.0,,0.5453748021586160,32174.81326954380,
9844,Vermont,10-25-2020,2073,58,1733.0,282.0,332.21739485792200,185607.0,,2.797877472262420,29745.235893581500,
9845,Virginia,10-25-2020,173371,3579,19520.0,149679.0,2024.176854389290,2510113.0,,2.0691770752543800,29407.85440229240,
9846,Washington,10-25-2020,102913,2296,,100617.0,1351.4700731842200,2360387.0,,2.231010659489080,30996.981835463700,
9847,West Virginia,10-25-2020,21907,425,16654.0,4828.0,1222.3885652237200,723207.0,,1.94001917195417,40354.223174773100,
9848,Wisconsin,10-25-2020,208917,1778,155814.0,40574.0,3403.490705090000,1976943.0,,0.8972275768799900,33953.89282214280,
9849,Wyoming,10-25-2020,11041,68,7525.0,3448.0,1907.7025152092700,124727.0,,0.6158862421882080,21550.766381170700,
9850,Alabama,10-26-2020,185938,2866,74439.0,108017.0,3779.624876483350,1307694.0,,1.54649744768565,26670.2969600372,
9851,Alaska,10-26-2020,13356,68,6948.0,6340.0,1825.7250066639800,570844.0,,0.5091344713986220,78032.65691105810,
9852,Arizona,10-26-2020,238964,5875,39920.0,193169.0,3283.0511201356000,1714801.0,,2.4585293182236700,23559.110760866200,
9853,Arkansas,10-26-2020,106727,1833,95314.0,9580.0,3536.5782535910200,1294845.0,,1.7174660582608000,42906.86207586710,
9854,California,10-26-2020,910438,17386,,893052.0,2304.193312535210,17982829.0,,1.9096303098069300,45512.06597512880,
9855,Colorado,10-26-2020,97300,2226,7578.0,87473.0,1689.2074927553500,1842254.0,,2.288310700371110,31990.59654757570,
9856,Connecticut,10-26-2020,68099,4589,9800.0,53710.0,1910.0566097483900,2207937.0,,6.738718630229520,61928.73112318870,
9857,Delaware,10-26-2020,24168,685,12732.0,10751.0,2481.9155360025600,342071.0,,2.834326381992720,35128.73755858710,
9858,Florida,10-26-2020,782013,16449,,765564.0,3641.040022047020,5984749.0,,2.1034177181197800,27864.895635885700,
9859,Georgia,10-26-2020,351881,7827,,344054.0,3314.1846189984100,3461388.0,,2.2243315211676700,32601.018156665700,
9860,Hawaii,10-26-2020,14709,212,11405.0,3092.0,1038.8650951498400,505255.0,,1.4412944455775400,35685.0760520725,
9861,Idaho,10-26-2020,60041,580,28056.0,31405.0,3359.754681558870,370741.0,,0.9660065621825090,20745.803873949700,
9862,Illinois,10-26-2020,383687,9792,,373895.0,3027.8757883338200,7330929.0,,2.552080211213830,57852.21397934840,
9863,Indiana,10-26-2020,164581,4143,115425.0,45013.0,2444.676859145550,2734945.0,,2.5173015111100300,40624.71823926110,
9864,Iowa,10-26-2020,117198,1657,88124.0,27417.0,3714.592703172990,866323.0,,1.4138466526732500,27458.12295765230,
9865,Kansas,10-26-2020,80632,976,2549.0,73461.0,2642.317305995850,625931.0,,1.258784863404310,21485.188345643500,
9866,Kentucky,10-26-2020,97866,1410,17881.0,78575.0,2190.5363261814400,1809871.0,,1.440745509165590,40510.373073409800,
9867,Louisiana,10-26-2020,180069,5854,165282.0,8933.0,3873.456212514470,2702566.0,,3.2509760147499000,58134.776460303500,
9868,Maine,10-26-2020,6251,146,5363.0,742.0,465.03081359190400,588653.0,,2.3356262997920300,43791.67869353940,
9869,Maryland,10-26-2020,140844,4099,8067.0,128678.0,2329.663495256120,3287956.0,,2.9103121183721000,54385.213904804800,
9870,Massachusetts,10-26-2020,151777,9881,122856.0,19040.0,2202.0592519147300,5723873.0,,6.510209056708200,83044.91126082930,
9871,Michigan,10-26-2020,179669,7552,114939.0,57178.0,1799.0544973258400,4652388.0,,4.203284929509260,46585.10680587500,
9872,Minnesota,10-26-2020,135372,2406,120421.0,12545.0,2400.3693858039000,2684014.0,,1.7773247052566300,47592.00600322860,
9873,Mississippi,10-26-2020,115763,3263,101385.0,11115.0,3889.6910067338700,845307.0,,2.818689909556590,28402.711020180800,
9874,Missouri,10-26-2020,173514,2816,,170698.0,2827.145181988290,2420611.0,,1.6229237986560200,39440.15310648040,
9875,Montana,10-26-2020,28501,303,18343.0,9855.0,2666.690369749380,476325.0,,1.0631205922599200,44567.253442716800,
9876,Nebraska,10-26-2020,64499,603,41930.0,21966.0,3334.301760538630,569834.0,,0.9348982154762090,29457.797941282300,
9877,Nevada,10-26-2020,96178,1749,2374.0,92059.0,3122.504184852980,791321.0,,1.8143442367277300,25690.9390303608,
9878,New Hampshire,10-26-2020,10397,475,8920.0,1002.0,764.6477817712740,585210.0,,4.568625565066850,43039.292908566600,
9879,New Jersey,10-26-2020,229684,16292,36545.0,176847.0,2585.893794210660,4455234.0,,7.093223733477300,50159.18371482710,
9880,New Mexico,10-26-2020,42586,976,20837.0,20773.0,2030.9715289134200,1118844.0,,2.2918329967595000,53358.857589245500,
9881,New York,10-26-2020,496655,33650,79162.0,384069.0,2553.028723121700,13834240.0,,6.729822512609360,71114.1780160455,
9882,North Carolina,10-26-2020,261742,4170,231611.0,25961.0,2495.613116752310,3872913.0,,1.59317190210207,36926.792348345000,
9883,North Dakota,10-26-2020,38241,461,31334.0,6446.0,5018.09564051219,790536.0,,1.2055124081483200,103736.44139190800,
9884,Ohio,10-26-2020,200231,5217,159877.0,35137.0,1712.9719140053600,4235663.0,,2.605490658289680,36236.00619380450,
9885,Oklahoma,10-26-2020,117399,1251,100357.0,15791.0,2966.890583731850,1534423.0,,1.0655968108757300,38777.71659180720,
9886,Oregon,10-26-2020,42436,655,5870.0,35911.0,1006.1319612863500,830284.0,,1.5435008012065200,19685.532786895000,
9887,Pennsylvania,10-26-2020,201248,8659,152642.0,39947.0,1572.0057250478800,2437125.0,,4.302651454921290,19037.080878604100,
9888,Rhode Island,10-26-2020,31024,1184,2658.0,27182.0,2928.5578759270900,1067142.0,,3.816400206291900,100734.49938217500,
9889,South Carolina,10-26-2020,171501,3823,86928.0,80750.0,3330.9482717432000,1733232.0,,2.229141521040690,33663.396335473300,
9890,South Dakota,10-26-2020,39741,375,28305.0,11061.0,4492.239382632180,247094.0,,0.9436098739337210,27930.988098239000,
9891,Tennessee,10-26-2020,249866,3163,219230.0,27473.0,3658.8026604681600,3569435.0,,1.265878510881830,52267.44844984180,
9892,Texas,10-26-2020,906496,17976,758192.0,122132.0,3098.033130981600,7809150.0,,2.001331400798400,26931.92871084,
9893,Utah,10-26-2020,106083,574,78212.0,27297.0,3308.932930500030,1037256.0,,0.5410857536080240,32354.010876000200,
9894,Vermont,10-26-2020,2083,58,1741.0,284.0,333.81998721131300,186058.0,,2.784445511281810,29817.512808719400,
9895,Virginia,10-26-2020,174275,3581,19583.0,150503.0,2034.592155438940,2525421.0,,2.0597363859889600,29587.199091232800,
9896,Washington,10-26-2020,103500,2321,,101179.0,1359.178651623860,2360387.0,,2.2425120772946900,30996.981835463700,
9897,West Virginia,10-26-2020,22224,426,16768.0,5030.0,1240.0768463747700,736376.0,,1.9168466522678200,41089.04012896260,
9898,Wisconsin,10-26-2020,211928,1788,158158.0,41103.0,3453.0060795880200,1989820.0,,0.8893354356400680,34175.05462492150,
9899,Wyoming,10-26-2020,11477,77,7675.0,3725.0,1983.0361169329500,125163.0,,0.6709070314542130,21626.09998289440,
9900,Alabama,10-27-2020,187267,2892,74439.0,109106.0,3802.365197315620,1312887.0,,1.5511942371954100,26776.207709886500,
9901,Alaska,10-27-2020,14798,70,7016.0,7712.0,2022.842067131890,577429.0,,0.4730368968779570,78932.80659426280,
9902,Arizona,10-27-2020,240122,5891,40169.0,194062.0,3298.9605173549100,1724647.0,,2.4533362207544500,23694.38185328540,
9903,Arkansas,10-27-2020,107679,1857,96322.0,9500.0,3568.1243712315300,1303236.0,,1.7245702504666700,43184.91194259140,
9904,California,10-27-2020,914888,17460,,897428.0,2315.4556502680200,18127049.0,,1.908430321525700,45877.066952168200,
9905,Colorado,10-27-2020,98733,2236,7628.0,88846.0,1714.0914256184000,1874101.0,,2.2652213554857700,32543.617210443400,
9906,Connecticut,10-27-2020,68637,4595,9800.0,54242.0,1925.1465590287700,2221034.0,,6.694639917245800,62296.0788289975,
9907,Delaware,10-27-2020,24249,686,12846.0,10717.0,2490.23377327566,343141.0,,2.8289826384593200,35238.62044602180,
9908,Florida,10-27-2020,786311,16505,,769806.0,3661.051441313390,9703491.0,,2.0990422364687800,45179.29891775840,
9909,Georgia,10-27-2020,353372,7844,,345528.0,3328.2275746195700,3474891.0,,2.219757083187120,32728.19590968540,
9910,Hawaii,10-27-2020,14773,215,11444.0,3114.0,1043.3852777652200,508490.0,,1.4553577472415900,35913.55715770920,
9911,Idaho,10-27-2020,60923,585,28309.0,32029.0,3409.109349687900,373337.0,,0.9602284851369760,20891.06999465600,
9912,Illinois,10-27-2020,387687,9838,,377849.0,3059.441890790600,7393003.0,,2.5376141062248700,58342.07254032390,
9913,Indiana,10-27-2020,166564,4194,116834.0,45536.0,2474.132228912930,2754311.0,,2.5179510578516400,40912.379707196100,
9914,Iowa,10-27-2020,118563,1680,89490.0,27393.0,3757.8564025520800,869020.0,,1.4169681941246400,27543.604420821100,
9915,Kansas,10-27-2020,83361,983,2549.0,74355.0,2673.484560881530,625931.0,,1.2620848151809700,21485.188345643500,
9916,Kentucky,10-27-2020,99637,1428,18045.0,80164.0,2230.1766490072100,1821228.0,,1.4332025251663500,40764.57699567540,
9917,Louisiana,10-27-2020,180991,5872,165282.0,9837.0,3893.289313314380,2723277.0,,3.2443602168063600,58580.28985582070,
9918,Maine,10-27-2020,6309,146,5399.0,764.0,469.34560917474300,595786.0,,2.314154382627990,44322.324157201400,
9919,Maryland,10-27-2020,141741,4108,8099.0,129534.0,2344.5005359198600,3311143.0,,2.8982439802174400,54768.743962631200,
9920,Massachusetts,10-27-2020,153037,9888,122856.0,20293.0,2220.339983892640,5781231.0,,6.461182589831220,83877.09080431300,
9921,Michigan,10-27-2020,182344,7585,114939.0,59820.0,1825.839701119180,4693470.0,,4.159720089501160,46996.467457179000,
9922,Minnesota,10-27-2020,137536,2421,122100.0,13015.0,2438.740683789300,2698113.0,,1.7602664029781300,47842.00458469630,
9923,Mississippi,10-27-2020,116617,3283,101385.0,11949.0,3918.3858066246000,846161.0,,2.815198470205890,28431.405820071500,
9924,Missouri,10-27-2020,175130,2855,,172275.0,2853.475429772860,2438579.0,,1.6302175526751600,39732.91417838220,
9925,Montana,10-27-2020,29346,305,18981.0,10060.0,2745.752625896120,481322.0,,1.039323928303690,45034.79674918460,
9926,Nebraska,10-27-2020,65376,620,42245.0,22511.0,3379.6386284589400,572760.0,,0.9483602545276550,29609.058688756500,
9927,Nevada,10-27-2020,96908,1756,2385.0,92771.0,3146.2042831596800,794921.0,,1.8079002765509600,25807.816227489800,
9928,New Hampshire,10-27-2020,10530,475,8989.0,1066.0,774.4292721026750,590364.0,,4.510921177587850,43418.344045168400,
9929,New Jersey,10-27-2020,231331,16306,36609.0,178416.0,2604.436518471230,4484813.0,,7.048774267175610,50492.198433044100,
9930,New Mexico,10-27-2020,43169,980,20910.0,21279.0,2058.7754175471600,1124922.0,,2.2701475595913700,53648.723858741000,
9931,New York,10-27-2020,498646,33666,79230.0,385983.0,2563.263353172200,13945858.0,,6.704756480549330,71687.94443341250,
9932,North Carolina,10-27-2020,263883,4211,231611.0,28061.0,2516.0267595110800,3890764.0,,1.5957829795780700,37096.99502788120,
9933,North Dakota,10-27-2020,39130,476,32339.0,6315.0,5134.752815387730,796514.0,,1.2164579606440100,104520.89200091300,
9934,Ohio,10-27-2020,202740,5239,161704.0,35797.0,1734.4363552369300,4282604.0,,2.5840978593272200,36637.58544284850,
9935,Oklahoma,10-27-2020,118409,1273,101656.0,15480.0,2992.415157957940,1564476.0,,1.0750871977636800,39537.21167023970,
9936,Oregon,10-27-2020,42808,664,5870.0,36274.0,1014.9518568843900,836995.0,,1.5511119416931400,19844.646548611300,
9937,Pennsylvania,10-27-2020,203520,8683,152803.0,42034.0,1589.7529672928200,2452969.0,,4.2664111635220100,19160.842897146700,
9938,Rhode Island,10-27-2020,31445,1188,2672.0,27585.0,2968.298814096420,1077670.0,,3.7780251232310400,101728.30602599100,
9939,South Carolina,10-27-2020,172579,3842,87892.0,80845.0,3351.8855387966800,1745026.0,,2.226226829452020,33892.46324421980,
9940,South Dakota,10-27-2020,40730,375,29167.0,11188.0,4604.033870677860,249165.0,,0.9206972747360670,28165.0895994954,
9941,Tennessee,10-27-2020,251774,3207,222348.0,26219.0,3686.741617653910,3586241.0,,1.273761389182360,52513.53970480180,
9942,Texas,10-27-2020,913157,18059,763108.0,123600.0,3120.336298800510,7883440.0,,1.9962001350621000,27188.13751511810,
9943,Utah,10-27-2020,107228,578,78946.0,27704.0,3344.6476840931800,1044695.0,,0.5390383108889470,32586.047602619900,
9944,Vermont,10-27-2020,2113,58,1766.0,289.0,338.62776427148600,186291.0,,2.744912446758160,29854.853210553400,
9945,Virginia,10-27-2020,175409,3600,19702.0,151489.0,2047.7489418042400,2543515.0,,2.0568008879429700,29799.18385747840,
9946,Washington,10-27-2020,104027,2337,,101690.0,1366.0993004103900,2372596.0,,2.246532150307130,31157.312387711800,
9947,West Virginia,10-27-2020,22710,434,17846.0,4430.0,1267.1951575400900,743737.0,,1.9110523998238700,41499.77652502840,
9948,Wisconsin,10-27-2020,217429,1852,161260.0,43199.0,3543.3806548945000,2006587.0,,0.8976739000828850,34463.02697462950,
9949,Wyoming,10-27-2020,11806,77,7906.0,3823.0,2039.8818852061000,125492.0,,0.6522107403015420,21682.945751167600,
9950,Alabama,10-28-2020,188775,2911,74439.0,110356.0,3828.2463337606100,1320306.0,,1.5508294886684500,26927.51752177410,
9951,Alaska,10-28-2020,15155,71,7067.0,8017.0,2071.6428927817200,580599.0,,0.4684922467832400,79366.13605451480,
9952,Arizona,10-28-2020,241165,5905,40426.0,194834.0,3313.2899658002900,1731447.0,,2.4485310886737300,23787.80491122270,
9953,Arkansas,10-28-2020,108640,1875,97450.0,9315.0,3599.968718975790,1312942.0,,1.7258836524300400,43506.536541140500,
9954,California,10-28-2020,919276,17529,,901747.0,2326.561074531290,18223596.0,,1.9068266766455300,46121.414125446700,
9955,Colorado,10-28-2020,100208,2249,7668.0,90268.0,1739.7046851948100,1892949.0,,2.2448470329889700,32870.91125552550,
9956,Connecticut,10-28-2020,69127,4604,9800.0,54723.0,1938.8901931317200,2235373.0,,6.660205129688830,62698.262440022400,
9957,Delaware,10-28-2020,24392,688,12934.0,10770.0,2504.919056362730,344939.0,,2.8205969170219700,35423.26477462710,
9958,Florida,10-28-2020,790426,16571,,773855.0,3680.210815506310,9774192.0,,2.0964644381637200,45508.48164310790,
9959,Georgia,10-28-2020,355025,7876,,347149.0,3343.7963242116300,3495407.0,,2.218435321456240,32921.425472075500,
9960,Hawaii,10-28-2020,14834,213,11523.0,3098.0,1047.6935768205000,512612.0,,1.4358905217743000,36204.68516928080,
9961,Idaho,10-28-2020,61785,599,28553.0,32633.0,3457.34486434461,375400.0,,0.969490976774298,21006.510675325200,
9962,Illinois,10-28-2020,393797,9889,,383908.0,3107.659112293330,7463755.0,,2.511192314822100,58900.413760579500,
9963,Indiana,10-28-2020,169112,4227,118268.0,46617.0,2511.9800767027900,2783748.0,,2.4995269407256700,41349.635239138800,
9964,Iowa,10-28-2020,120635,1691,90532.0,28412.0,3823.528479558300,873362.0,,1.4017490777966600,27681.22418836980,
9965,Kansas,10-28-2020,83685,1007,2604.0,75643.0,2720.2011180394600,633033.0,,1.2631233595800500,21728.96570709510,
9966,Kentucky,10-28-2020,101494,1442,18165.0,81887.0,2271.7419112813300,1831369.0,,1.420773641791630,40991.563169462000,
9967,Louisiana,10-28-2020,181443,5890,168634.0,6919.0,3903.0122651165000,2738401.0,,3.2461985306680300,58905.62154399620,
